Nota Jogada de passe;Ângulo Livre Caminho;Distância do Passe;Liberdade de Marcação do Receptor;Ângulo de Redirect;Ângulo Livre Para Chute Receptor;Distância do Receptor ao Gol;Liberdade de Marcação do Passador;Delta Xis
100;0;0;0;0;0;0;0;0
200;250;46;21;27;150;210;82;103
200;250;46;22;8;87;250;57;102
150;83;122;75;23;82;250;99;64
50;250;109;216;198;250;68;77;179
50;31;206;133;108;77;250;36;117
50;178;175;174;215;106;250;49;210
