Freedom of the Path;Distance of the Pass;Freedom of Receiver;Redirect Angle;Receiver Free Angle for Goal Shooting;Receiver to Goal Distance;Freedom of the Passer;Delta Xis;Score of the Passing Move
153;250;0;239;216;71;199;250;0
250;90;198;247;68;250;238;170;0
0;250;217;43;67;250;209;8;0
250;55;193;156;159;90;242;119;0
3;181;175;47;47;215;210;38;0
0;194;186;64;67;250;210;49;0
169;206;161;100;88;177;241;138;0
0;219;194;51;66;250;210;25;0
