Free Angle of the path;Ball to Goal distance;Freedom of the Kicker;Score of the goal shooting move;
49;250;230;0
53;250;233;0
47;209;202;0
34;250;203;0
0;250;222;0
0;250;217;0
32;250;221;0
0;250;207;0
0;250;206;0
0;250;226;0
0;250;217;0
0;249;217;0
42;250;201;0
27;250;207;0
0;250;217;0
34;250;215;0
63;250;239;0
0;249;218;0
0;250;217;0
35;250;180;0
0;249;218;0
23;250;213;0
0;249;217;0
0;242;224;0
0;250;217;0
30;250;244;0
0;250;207;0
