Nota Jogada de Chute ao Gol;Ângulo Livre Caminho;Distância da Bola ao Gol;Liberdade de Marcação do chutador
0;148;168;15
0;250;103;33
0;133;221;31
0;170;182;21
0;115;196;22
0;147;169;21
0;122;250;16
0;250;114;24
