Freedom of the Path;Distance of the Pass;Freedom of Receiver;Redirect Angle;Receiver Free Angle for Goal Shooting;Receiver to Goal Distance;Freedom of the Passer;Delta Xis;Score of the Passing Move
22;250;180;108;95;250;232;152;0
139;250;148;36;37;250;213;0;100
239;215;166;159;153;226;206;182;0
250;96;134;133;145;221;216;148;200
233;104;165;238;250;69;226;175;0
117;204;118;4;130;250;174;30;0
250;30;175;208;250;70;202;136;50
0;246;225;119;89;250;210;146;0
