Freedom of the Path;Distance of the Pass;Freedom of Receiver;Redirect Angle;Receiver Free Angle for Goal Shooting;Receiver to Goal Distance;Freedom of the Passer;Delta Xis;Score of the Passing Move
250;78;238;130;80;250;233;120;0
228;62;219;241;13;250;209;156;150
250;83;233;145;11;250;157;147;0
250;77;161;64;41;250;238;92;150
