Nota Jogada de passe;Ângulo Livre Caminho;Distância do Passe;Liberdade de Marcação do Receptor;Ângulo de Redirect;Ângulo Livre Para Chute Receptor;Distância do Receptor ao Gol;Liberdade de Marcação do Passador;Delta Xis
0;11;130;13;50;109;250;40;73
50;3;228;104;156;250;74;50;225
0;3;219;32;66;164;191;25;43
100;0;0;0;0;0;0;0;0
100;58;108;45;86;100;250;20;123
0;125;176;145;36;6;164;18;161
0;3;149;113;85;7;189;24;192
