Nota Jogada de passe;Ângulo Livre Caminho;Distância do Passe;Liberdade de Marcação do Receptor;Ângulo de Redirect;Ângulo Livre Para Chute Receptor;Distância do Receptor ao Gol;Liberdade de Marcação do Passador;Delta Xis
50;78;250;96;20;71;250;27;0
50;58;248;65;135;240;112;43;204
0;8;163;42;31;86;250;33;44
50;31;250;49;23;79;250;95;0
50;0;223;226;190;111;250;50;227
