Free Angle of the path;Ball to Goal distance;Freedom of the Kicker;Score of the goal shooting move;
61;250;168;0
70;250;230;0
75;250;221;150
43;149;230;0
122;124;235;0
104;250;235;0
81;170;231;0
76;250;110;0
24;250;242;0
54;250;230;100
0;250;200;0
88;145;197;0
114;114;205;250
