Free Angle of the path;Ball to Goal distance;Freedom of the Kicker;Score of the goal shooting move;
27;250;209;0
60;247;226;0
5;250;211;0
34;250;243;0
91;140;238;250
0;250;240;0
44;250;213;0
250;98;219;250
71;209;228;150
56;249;134;0
83;178;207;0
40;250;233;0
8;236;208;100
46;250;241;150
44;236;193;150
66;233;125;0
46;250;235;150
71;245;101;0
