Free Angle of the path;Ball to Goal distance;Freedom of the Kicker;Score of the goal shooting move;
62;227;232;150
23;250;231;0
40;250;213;0
73;189;227;100
20;250;244;0
34;250;244;0
71;188;239;50
89;114;238;150
34;250;241;0
96;86;236;150
0;250;212;0
0;250;211;0
35;250;162;0
