Free Angle of the path;Ball to Goal distance;Freedom of the Kicker;Score of the goal shooting move;
0;249;220;0
197;137;216;250
34;250;241;250
206;89;234;250
80;168;220;250
168;111;239;250
118;103;230;150
104;91;230;250
2;250;220;0
163;90;173;250
100;157;209;250
176;101;239;250
35;250;236;0
156;111;240;150
