Free Angle of the path;Ball to Goal distance;Freedom of the Kicker;Score of the goal shooting move;
22;169;244;0
47;157;231;0
134;74;232;250
0;138;229;0
21;111;243;0
0;126;240;0
9;250;159;0
36;134;226;100
