Nota Jogada de Chute ao Gol;Ângulo Livre Caminho;Distância da Bola ao Gol;Liberdade de Marcação do chutador
0;52;223;189
0;28;154;180
0;25;157;178
0;66;250;228
0;215;74;109
0;26;157;179
