Nota Jogada de Chute ao Gol;Ângulo Livre Caminho;Distância da Bola ao Gol;Liberdade de Marcação do chutador
0;4;250;177
0;6;250;177
0;0;250;240
0;0;250;178
0;16;250;71
0;6;250;178
0;5;250;54
0;6;250;177
0;10;250;237
0;10;250;178
