Freedom of the Path;Distance of the Pass;Freedom of Receiver;Redirect Angle;Receiver Free Angle for Goal Shooting;Receiver to Goal Distance;Freedom of the Passer;Delta Xis;Score of the Passing Move
56;166;208;53;74;250;233;73;0
250;78;184;49;102;250;233;95;100
139;250;133;21;107;250;232;0;100
17;250;158;41;81;250;208;0;200
28;250;216;16;79;250;211;0;0
6;250;189;50;71;250;210;14;0
6;250;187;34;57;250;207;0;0
33;250;234;21;85;250;212;0;0
28;219;201;90;70;250;210;93;0
