Freedom of the Path;Distance of the Pass;Freedom of Receiver;Redirect Angle;Receiver Free Angle for Goal Shooting;Receiver to Goal Distance;Freedom of the Passer;Delta Xis;Score of the Passing Move
22;250;230;34;84;250;215;0;150
250;88;175;191;50;66;197;157;0
250;99;221;102;250;85;185;149;0
250;44;199;188;250;71;241;133;150
0;162;237;96;83;250;211;96;0
250;107;144;115;250;84;193;155;0
167;250;146;230;250;77;180;250;0
