Free Angle of the path;Ball to Goal distance;Freedom of the Kicker;Score of the goal shooting move;
0;164;163;0
111;175;203;0
52;143;112;100
70;250;233;0
21;143;192;0
167;187;209;250
166;95;234;150
241;72;233;250
92;126;186;0
60;110;214;0
133;106;224;0
236;84;204;250
48;60;209;0
40;250;71;0
